year,player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
2017,Neiko Thorpe,7716,CB,14,SEA,66,63,60,77,54,0,74,,,,,,0,0,9,1,2
2017,Greg Van Roten,7746,C,10,CAR,30,0,0,0,0,42,49.9,,,,,,1,0,0,0,0
2017,Josh Harris,7748,LS,16,ATL,0,0,0,54,0,74,68.6,,,,,,0,0,2,1,0
2017,Eric Fisher,7783,T,16,KC,0,0,0,0,0,86,64,,,,,,0,0,0,0,0
2017,Luke Joeckel,7784,G,11,SEA,0,0,0,0,0,45,54.1,,,,,,1,0,0,0,0
2017,Dion Jordan,7785,ED,5,SEA,0,0,1,0,27,0,58.8,,,,,,0,0,0,0,0
2017,Lane Johnson,7786,T,14,PHI,0,0,0,0,0,69,63.3,,,,,,0,0,0,0,0
2017,Barkevious Mingo,7787,ED,16,IND,91,50,51,87,6,0,59.9,,,,,,1,0,2,0,1
2017,Jonathan Cooper,7788,G,11,DAL,0,0,0,0,0,53,63.3,,,,,,0,0,0,0,0
2017,Tavon Austin,7789,WR,8,LA,4,9,19,1,0,0,67.5,,59.9,,25.3,,0,0,0,0,0
2017,Chance Warmack,7791,G,8,PHI,0,0,0,0,0,41,62.1,,,,,,0,0,0,0,0
2017,D.J. Fluker,7792,G,8,NYG,0,0,0,0,0,29,62.5,,,,,,0,0,0,0,0
2017,D.J. Hayden,7793,CB,16,DET,0,10,49,5,30,0,56.6,,,,,,1,0,0,1,0
2017,Sheldon Richardson,7794,DI,15,SEA,0,0,6,0,56,0,57.3,,,,,,0,0,0,0,0
2017,Star Lotulelei,7795,DI,16,CAR,0,0,15,0,67,0,51.2,,,,,,1,0,0,0,0
2017,Kenny Vaccaro,7796,S,10,NO,0,27,0,0,24,0,54,,,,,,0,0,0,0,0
2017,Eric Reid,7799,S,12,SF,1,0,9,19,40,0,39.9,,,,,,1,0,0,0,0
2017,Justin Pugh,7800,T,8,NYG,0,0,0,0,0,22,61.2,,,,,,0,0,0,0,0
2017,Kyle Long,7801,G,6,CHI,0,0,0,0,0,16,61.8,,,,,,0,0,0,0,0
2017,Desmond Trufant,7803,CB,13,ATL,2,53,10,0,0,0,63.9,,,,,,0,0,2,0,0
2017,Xavier Rhodes,7806,CB,5,MIN,0,0,3,0,12,0,60.7,,,,,,0,0,0,0,0
2017,Datone Jones,7807,DI,5,DAL,14,0,2,0,9,0,57.5,,,,,,0,0,0,0,0
2017,Sylvester Williams,7809,DI,10,TEN,0,0,1,0,43,0,58.1,,,,,,0,0,0,0,0
2017,Cordarrelle Patterson,7810,WR,16,OAK,87,0,1,66,1,0,76.5,,63.5,,,,0,0,4,0,0
2017,Alec Ogletree,7811,LB,14,LA,0,0,10,0,54,0,60.8,,,,,,0,0,0,0,0
2017,Travis Frederick,7812,C,15,DAL,0,0,0,0,0,68,61.8,,,,,,0,0,0,0,0
2017,Zach Ertz,7816,TE,11,PHI,35,0,0,0,0,48,54.2,,60,,,,0,0,0,0,0
2017,Darius Slay,7817,CB,16,DET,0,0,10,0,73,0,48.7,,,,,,1,0,0,0,0
2017,Giovani Bernard,7818,HB,5,CIN,3,0,22,0,0,0,61.3,,59.9,,,,1,0,0,0,0
2017,Manti Te'o,7819,LB,14,NO,14,0,2,26,31,0,54.8,,,,,,0,0,0,0,0
2017,Tank Carradine,7821,ED,3,SF,1,0,0,0,14,0,59.9,,,,,,0,0,0,0,0
2017,Robert Woods,7822,WR,1,LA,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Menelik Watson,7823,T,7,DEN,0,0,0,0,0,32,61.5,,,,,,0,0,0,0,0
2017,Johnthan Banks,7824,CB,3,HST,0,0,0,0,10,0,60.3,,,,,,0,0,0,0,0
2017,Kawann Short,7825,DI,16,CAR,0,0,15,0,67,0,75.7,,,,,,0,0,0,0,0
2017,Kevin Minter,7826,LB,2,CIN,0,0,1,4,0,0,59.1,,,,,,0,0,0,0,0
2017,Kiko Alonso,7827,LB,7,MIA,0,0,10,0,0,0,59.8,,,,,,0,0,0,0,0
2017,Le'Veon Bell,7829,HB,4,PIT,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
2017,Johnathan Hankins,7830,DI,8,IND,0,0,0,0,29,0,59,,,,,,0,0,0,0,0
2017,Jon Bostic,7831,LB,8,IND,1,0,0,6,43,0,59.7,,,,,,0,0,0,0,0
2017,Jamie Collins Sr.,7833,LB,5,CLV,0,0,2,0,24,0,61.2,,,,,,0,0,0,0,0
2017,Margus Hunt,7834,DI,16,IND,48,38,42,0,76,0,73.5,,,,,,0,0,0,0,0
2017,Jamar Taylor,7835,CB,16,CLV,0,0,45,0,71,0,65.2,,,,,,0,0,0,0,0
2017,Vance McDonald,7836,TE,7,PIT,28,0,0,0,0,9,62.7,,,,,,0,0,0,0,0
2017,D.J. Swearinger Sr.,7838,S,16,WAS,0,11,1,0,74,0,60.1,,,,,,0,0,0,0,0
2017,Robert Alford,7841,CB,16,ATL,0,81,9,0,64,0,58.9,,,,,,1,0,2,1,0
2017,Larry Warford,7846,G,14,NO,0,0,0,0,0,73,63.9,,,,,,0,0,0,0,0
2017,Bennie Logan,7848,DI,15,KC,0,0,1,0,55,0,44.2,,,,,,1,0,0,0,0
2017,Tyrann Mathieu,7850,CB,16,ARZ,0,77,76,0,52,0,62.7,,,,,,0,0,4,0,0
2017,Blidi Wreh-Wilson,7851,CB,8,ATL,6,10,22,16,14,0,46.3,,,,,,0,0,0,2,1
2017,T.J. McDonald,7852,S,5,MIA,1,1,8,0,0,0,60.4,,,,,,0,0,0,0,0
2017,Brian Winters,7853,G,8,NYJ,0,0,0,0,0,26,62.3,,,,,,0,0,0,0,0
2017,Keenan Allen,7857,WR,2,LAC,3,0,0,0,0,0,59.3,,60,,,,0,0,0,0,0
2017,Marquise Goodwin,7859,WR,1,SF,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,J.J. Wilcox,7861,S,12,PIT,5,1,42,21,3,0,37.3,,,,,,4,0,0,0,0
2017,Damontre Moore,7862,ED,3,DAL,20,0,9,2,0,0,57.2,,,,,,0,0,0,0,0
2017,John Jenkins,7863,DI,8,CHI,0,0,1,0,25,18,61.8,,,,,,0,0,0,0,0
2017,Logan Ryan,7864,CB,12,TEN,0,0,10,0,54,0,62.1,,,,,,0,0,0,0,0
2017,Shawn Williams,7865,S,4,CIN,0,1,1,10,0,0,59.2,,,,,,0,0,0,0,0
2017,Kayvon Webster,7871,CB,1,LA,0,2,2,0,1,0,67.1,,,,,,0,0,0,0,0
2017,Duron Harmon,7872,S,7,NE,3,1,8,0,0,0,64.9,,,,,,0,0,0,0,0
2017,Brandon Williams,7875,DI,9,BLT,0,0,5,0,30,0,57.7,,,,,,0,0,0,0,0
2017,Brandon Williams,7876,TE,14,IND,56,5,13,71,0,46,57.1,,,,,,1,0,0,0,0
2017,Akeem Spence,7882,DI,7,DET,0,0,5,0,6,0,60.5,,,,,,0,0,0,0,0
2017,Alex Okafor,7885,ED,9,NO,0,0,6,0,37,0,59.4,,,,,,0,0,0,0,0
2017,Jelani Jenkins,7886,LB,6,HST,14,13,13,5,0,0,67.9,,,,,,0,0,1,0,0
2017,Dion Sims,7888,TE,14,CHI,1,0,0,0,0,40,61.3,,,,,,0,0,0,0,0
2017,Brian Schwenke,7889,G,16,TEN,0,0,0,0,0,74,63.1,,,,,,0,0,0,0,0
2017,David Bakhtiari,7891,T,10,GB,0,0,0,0,0,36,62.5,,,,,,0,0,0,0,0
2017,Shamarko Thomas,7893,S,12,BUF,65,56,33,17,6,0,70.7,,,,,,0,0,9,0,2
2017,Earl Watford,7898,G,10,ARZ,0,0,2,0,0,40,57.4,,,,,,0,0,0,0,0
2017,Gerald Hodges,7902,LB,11,NO,34,59,42,41,0,0,64,,,,,,0,0,2,0,1
2017,William Gholston,7908,ED,14,TB,0,0,8,0,64,2,90.9,,,,,,0,0,0,0,0
2017,John Simon,7911,ED,9,IND,2,0,5,6,46,0,66.6,,,,,,0,0,1,0,0
2017,Kyle Juszczyk,7912,FB,14,SF,4,0,0,63,0,0,64.2,,,,,,0,0,1,0,0
2017,Devin Taylor,7914,ED,1,NYG,0,0,0,0,9,0,58.7,,,,,,0,0,0,0,0
2017,Levine Toilolo,7915,TE,15,ATL,14,6,0,47,0,65,71.1,,,,,,0,0,3,1,0
2017,Oday Aboushi,7923,G,8,SEA,0,0,0,0,0,38,62.4,,,,,,0,0,0,0,0
2017,Steven Means,7929,ED,6,PHI,2,6,22,0,20,0,60.9,,,,,,0,0,0,0,0
2017,A.J. Klein,7930,LB,10,NO,5,1,8,6,43,0,60.6,,,,,,0,0,0,0,0
2017,Chris Thompson,7936,HB,8,WAS,41,0,0,0,0,0,57.3,,46.6,,,,0,0,0,0,0
2017,Jeff Locke,7937,P,5,DET,0,23,0,28,0,25,62.8,71.3,,74.5,,,1,0,1,0,0
2017,Quinton Dial,7939,DI,13,GB,0,0,0,0,59,41,58.7,,,,,,0,0,0,0,0
2017,Luke Willson,7940,TE,16,SEA,80,1,3,86,0,64,66,,63.5,,,,0,0,3,0,1
2017,Micah Hyde,7941,S,16,BUF,4,0,12,0,66,0,59.9,,,,62.1,,0,0,0,0,0
2017,Tavarres King,7943,WR,2,NYG,1,0,0,1,0,0,59.8,,,,,,0,0,0,0,0
2017,Jordan Mills,7945,T,16,BUF,0,0,0,0,0,62,63.1,,,,,,0,0,0,0,0
2017,Sam Martin,7947,P,10,DET,0,50,0,42,0,49,62.9,70.9,,53.2,,,1,0,0,0,1
2017,Caleb Sturgis,7948,K,1,PHI,0,6,0,0,0,5,60,60,,,,54.8,0,0,0,0,0
2017,Rick Wagner,7950,T,13,DET,0,0,0,0,0,61,58,,,,,,0,0,0,0,0
2017,Vinston Painter,7955,T,6,ARZ,0,0,0,0,0,28,63.1,,,,,,0,0,0,0,0
2017,David Quessenberry,7957,G,2,HST,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0
2017,Dustin Hopkins,7958,K,8,WAS,0,40,0,0,0,36,60.6,68.5,,,,58.5,0,0,0,0,0
2017,Kenjon Barner,7963,HB,13,PHI,54,0,72,0,0,0,60.6,,56.5,,67.5,,0,0,0,0,0
2017,Cornelius Washington,7969,ED,15,DET,0,0,3,0,60,0,58.8,,,,,,0,0,0,0,0
2017,Rex Burkhead,7971,HB,10,NE,30,42,22,9,0,0,80.8,,59.9,,,,0,0,3,3,1
2017,Nate Palmer,7974,LB,10,TEN,52,47,26,37,8,0,55.8,,,,,,0,0,6,0,2
2017,Cobi Hamilton,7978,WR,3,HST,2,6,6,1,0,0,61.3,,,,,,0,0,0,0,0
2017,Ryan Griffin,7982,TE,6,HST,0,0,0,0,0,32,61.4,,,,,,0,0,0,0,0
2017,Ryan Jensen,7985,C,13,BLT,0,0,0,0,0,60,62.9,,,,,,0,0,0,0,0
2017,Stacy McGee,7987,DI,8,WAS,0,0,0,0,14,18,52,,,,,,1,0,0,0,0
2017,Vince Williams,7988,LB,16,PIT,0,82,0,0,54,0,61.9,,,,,,1,0,2,1,1
2017,Brice Butler,7991,WR,4,DAL,0,0,2,3,0,0,60.5,,,,,,0,0,0,0,0
2017,Demetrius McCray,7992,CB,3,OAK,0,11,12,0,0,0,60.8,,,,,,0,0,1,0,0
2017,Michael Mauti,7995,LB,11,NO,51,65,47,41,31,0,70.9,,,,,,0,0,3,0,0
2017,Tommy Bohanon,7997,FB,16,JAX,62,27,26,66,0,0,65.2,,59.9,,,,0,0,2,0,0
2017,Jordan Poyer,8000,S,15,BUF,3,0,8,0,68,0,60.5,,,,,,0,0,0,0,0
2017,Nick Williams,8005,WR,1,ATL,0,3,3,1,0,0,61.3,,,,,,0,0,0,0,0
2017,Kerwynn Williams,8013,HB,11,ARZ,52,15,54,1,0,0,53,,51.7,,67.8,,0,0,0,0,0
2017,David Bass,8016,ED,14,NYJ,22,24,36,80,5,0,62.4,,59.9,,,,0,0,1,1,0
2017,David King,8022,DI,7,TEN,0,0,14,0,20,0,59.7,,,,,,0,0,0,0,0
2017,Kemal Ishmael,8026,LB,16,ATL,75,84,57,54,64,0,61.6,,,,,,3,1,3,2,0
2017,T.J. Johnson,8034,G,12,CIN,0,0,0,0,0,42,62.4,,,,,,0,0,0,0,0
2017,Marcus Cooper,8035,CB,15,CHI,0,40,45,0,62,0,50.4,,,,,,2,0,1,0,0
2017,Damion Square,8042,DI,14,LAC,0,0,0,0,54,0,59.1,,,,,,0,0,0,0,0
2017,Chris Hubbard,8051,T,16,PIT,6,0,0,0,0,78,62.9,,,,,,0,0,0,0,0
2017,Daren Bates,8077,LB,16,TEN,87,80,79,75,54,0,54,,59.9,,,,4,1,6,1,4
2017,John Wetzel,8088,T,16,ARZ,0,0,0,0,0,68,63.4,,,,,,0,0,0,0,0
2017,Emmett Cleary,8090,G,7,DET,22,0,0,0,0,29,60.5,,,,,,0,0,0,0,0
2017,Ezekiel Ansah,8094,ED,4,DET,0,0,3,0,1,0,60.5,,,,,,0,0,0,0,0
2017,Rontez Miles,8102,S,13,NYJ,67,58,66,81,53,0,74,,,,,,2,0,15,1,1
2017,Colton Schmidt,8104,P,16,BUF,0,0,0,79,0,62,63.4,,,62.3,,,1,0,0,0,0
2017,A.J. Bouye,8110,CB,13,JAX,0,0,24,0,40,0,62.7,,,,,,0,0,0,0,0
2017,Jahleel Addae,8117,S,14,LAC,0,0,0,10,52,0,58.2,,,,,,0,0,0,0,0
2017,Jaron Brown,8128,WR,16,ARZ,44,24,2,90,0,0,58.1,,,,,,0,0,4,1,1
2017,Josh Martin,8138,ED,14,NYJ,45,47,25,80,32,40,75.3,,,,,,0,0,8,1,1
2017,Paul Worrilow,8141,LB,13,DET,57,54,46,55,16,0,62.4,,,,,,1,0,2,0,0
2017,Marcus Burley,8142,CB,5,HST,0,21,20,14,7,0,60.2,,,,,,0,0,0,0,0
2017,Lerentee McCray,8159,ED,13,JAX,51,71,66,73,4,0,69.8,,,,,,2,0,7,3,2
2017,Abry Jones,8177,DI,15,JAX,33,0,25,0,47,20,52.9,,,,,,1,0,0,0,0
2017,Tim Lelito,8189,G,2,DET,14,0,0,0,0,4,65.6,,,,,,0,0,0,0,0
2017,Benson Mayowa,8196,ED,2,DAL,0,0,3,0,0,0,60.2,,,,,,0,0,0,0,0
2017,Josh Hill,8200,TE,16,NO,41,3,2,38,0,82,53.6,,,,,,0,0,0,0,0
2017,Matt Tobin,8211,T,14,SEA,49,0,0,0,0,45,51.3,,,,,,1,0,0,0,0
2017,Bradley McDougald,8220,S,16,SEA,36,38,47,47,68,0,79.8,,,,,,0,0,5,2,0
2017,Josh Kline,8230,G,16,TEN,0,0,0,0,0,75,64.8,,,,,,0,0,0,0,0
2017,Ryan Allen,8242,P,16,NE,0,0,0,59,0,87,63.8,,,45.8,,,1,0,0,0,0
2017,Russell Shepard,8254,WR,15,CAR,51,42,0,50,0,0,77.9,,63,,,,0,0,4,2,2
2017,Brad Wing,8256,P,16,NYG,0,0,0,98,0,48,63.6,,,47.3,,,0,0,1,0,1
2017,A.J. Francis,8261,DI,6,WAS,3,0,2,0,24,0,39.5,,,,,,2,0,0,0,0
2017,Joe Vellano,8264,DI,4,ATL,19,0,0,0,0,0,61.2,,,,,,0,0,0,0,0
2017,Jordan Devey,8268,G,9,KC,0,0,0,0,0,54,61.9,,,,,,0,0,0,0,0
2017,Ray-Ray Armstrong,8271,LB,15,NYG,45,23,40,80,13,0,60.5,,,,,,0,0,3,1,1
2017,Patrick Omameh,8277,G,13,JAX,0,0,0,0,0,64,64.5,,,,,,0,0,0,0,0
2017,Benny Cunningham,8283,HB,13,CHI,58,47,57,66,0,0,64.7,,61.1,,,,1,0,8,1,2
2017,MarQueis Gray,8286,TE,16,MIA,87,3,0,83,0,51,59.8,,60,,,,0,0,1,0,1
2017,Adam Thielen,8288,WR,4,MIN,4,0,0,0,0,0,58.6,,,,,,0,0,0,0,0
2017,Will Compton,8308,LB,9,WAS,25,31,19,41,8,0,59,,,,,,0,0,2,0,1
2017,Rashaan Melvin,8334,CB,5,IND,0,0,0,0,24,0,61.6,,,,,,0,0,0,0,0
2017,Tress Way,8358,P,16,WAS,0,1,0,86,0,67,56,60,,77.1,,,2,0,0,0,2
2017,Tony Jefferson,8361,S,14,BLT,0,1,0,4,62,0,86.4,,,,,,0,0,0,0,0
2017,Lane Taylor,8365,G,12,GB,0,0,0,0,0,48,62.6,,,,,,0,0,0,0,0
2017,Jeff Heath,8396,S,15,DAL,9,76,51,60,56,3,65.1,60,,,,45.4,1,0,7,1,0
2017,Chris Banjo,8419,S,16,NO,77,95,64,60,34,0,78.3,,,,,,0,0,7,1,1
2017,Zach Line,8420,FB,11,NO,50,1,32,41,0,0,59.9,,,,,,3,0,0,0,1
2017,Brandon McManus,8437,K,16,DEN,0,71,0,1,0,60,60.9,59.1,,60,,52.9,2,0,0,1,1
2017,Steven Terrell,8450,S,10,KC,30,40,32,35,15,0,60.8,,60,,,,0,0,1,0,0
2017,Darryl Morris,8456,CB,5,NYG,0,2,28,5,7,0,66.4,,,,,,0,0,0,0,0
2017,Cody Davis,8458,S,6,LA,25,24,20,18,31,0,64.3,,,,,,0,0,3,0,1
2017,LaAdrian Waddle,8460,T,12,NE,0,0,0,0,0,62,62.8,,,,,,0,0,0,0,0
2017,Brynden Trawick,8471,S,16,TEN,87,80,79,75,75,0,76.1,,,,,,3,0,8,4,3
2017,Kevin McDermott,8476,LS,15,MIN,0,0,0,60,0,72,72.5,,,,,,0,0,0,0,1
2017,Nickell Robey-Coleman,8483,CB,14,LA,0,72,16,0,11,0,62.4,,,,,,1,1,3,0,0
2017,Wes Horton,8484,ED,4,CAR,6,8,3,0,5,0,58.1,,,,,,1,0,0,0,0
2017,Ryan Schraeder,8496,T,13,ATL,0,0,0,0,0,59,63,,,,,,0,0,0,0,0
2017,LaRoy Reynolds,8500,LB,9,ATL,38,48,36,32,0,0,52.1,,,,,,4,0,2,2,1
2017,Deon Lacey,8512,LB,16,BUF,82,75,54,73,0,0,69,,,,,,2,0,5,2,1
2017,Terence Garvin,8515,LB,15,SEA,27,68,50,61,47,0,64.1,,,,,,1,0,7,0,2
2017,Jack Doyle,8520,TE,14,IND,2,0,0,10,0,50,60.7,,59.9,,,,0,0,0,0,0
2017,Demetrius Harris,8524,TE,16,KC,72,59,69,13,0,86,67.4,,,,,,0,0,2,0,0
2017,Marcus Cromartie,8525,S,1,HST,10,5,2,5,0,0,56.8,,,,,,0,0,0,0,1
2017,Fozzy Whittaker,8547,HB,12,CAR,58,59,34,34,0,0,63.6,,55.8,,,,0,0,1,0,0
2017,Darren Fells,8549,TE,16,DET,71,0,0,8,0,77,54.8,,59.9,,,,0,0,0,0,0
2017,Ifeanyi Momah,8557,TE,9,ARZ,44,37,41,41,0,0,55.9,,,,,,3,0,2,0,2
2017,James Winchester,8580,LS,16,KC,0,0,0,69,0,86,54.3,,,,,,1,0,1,0,0
2017,Jadeveon Clowney,8636,ED,16,HST,0,0,8,0,72,0,58.6,,,,,,0,0,0,0,0
2017,Greg Robinson,8637,T,6,DET,0,0,0,0,0,25,62.1,,,,,,0,0,0,0,0
2017,Sammy Watkins,8639,WR,1,LA,1,0,0,0,0,0,60,,61.2,,,,0,0,0,0,0
2017,Khalil Mack,8640,ED,16,OAK,0,0,8,0,77,0,61.5,,,,,,0,0,0,0,0
2017,Jake Matthews,8641,T,16,ATL,0,0,0,0,0,74,63.8,,,,,,0,0,0,0,0
2017,Anthony Barr,8644,LB,15,MIN,0,0,8,0,52,0,48.9,,,,,,1,1,0,0,0
2017,Taylor Lewan,8646,T,15,TEN,0,0,0,0,0,71,62.6,,,,,,0,0,0,0,0
2017,Odell Beckham Jr.,8647,WR,3,NYG,1,0,2,0,1,0,60,,59.9,,60.1,,0,0,0,0,0
2017,Aaron Donald,8648,DI,14,LA,0,0,11,0,62,0,50.6,,,,,,1,0,0,0,0
2017,Kyle Fuller,8649,CB,15,CHI,0,14,33,0,18,0,53.7,,,,,,1,0,1,0,0
2017,Ryan Shazier,8650,LB,11,PIT,0,0,0,0,36,0,58.5,,,,,,0,0,0,0,0
2017,Zack Martin,8651,G,15,DAL,0,0,0,0,0,68,64.6,,,,,,0,0,0,0,0
2017,C.J. Mosley,8652,LB,8,BLT,0,0,0,0,35,0,59.3,,,,,,0,0,0,0,0
2017,Calvin Pryor,8653,S,2,JAX,8,11,9,0,0,0,50.6,,,,,,0,0,0,0,1
2017,Ja'Wuan James,8654,T,7,MIA,0,0,0,0,0,22,62.2,,,,,,0,0,0,0,0
2017,Brandin Cooks,8655,WR,2,NE,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
2017,Ha Ha Clinton-Dix,8656,S,16,GB,0,0,0,0,73,0,60.4,,,,,,0,0,0,0,0
2017,Darqueze Dennard,8659,CB,16,CIN,0,23,51,0,74,0,70.6,,,,,,0,0,2,1,0
2017,Jason Verrett,8660,CB,1,LAC,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0
2017,Marcus Smith,8661,ED,14,SEA,16,12,17,21,25,0,61.8,,,,,,0,0,0,0,0
2017,Kelvin Benjamin,8663,WR,3,BUF,5,0,0,0,0,0,58.1,,,,,,0,0,0,0,0
2017,Jimmie Ward,8665,S,7,SF,0,1,7,0,28,0,60.8,,,,,,0,0,0,0,0
2017,Bradley Roby,8666,CB,15,DEN,0,24,42,0,49,0,58.4,,,,,,1,1,0,0,0
2017,Xavier Su'a-Filo,8668,G,16,HST,0,0,0,0,0,62,64.4,,,,,,0,0,0,0,0
2017,Demarcus Lawrence,8669,ED,16,DAL,0,0,8,0,59,0,50.4,,,,,,1,0,0,0,0
2017,Joel Bitonio,8670,G,16,CLV,0,0,0,0,0,46,62.7,,,,,,0,0,0,0,0
2017,Austin Seferian-Jenkins,8673,TE,6,NYJ,11,0,0,1,0,0,27.8,,,,,,0,0,0,0,0
2017,Marqise Lee,8674,WR,4,JAX,2,0,21,0,0,0,60.9,,59.6,,58,,0,0,0,0,0
2017,Kyle Van Noy,8675,LB,12,NE,2,0,20,7,46,0,50.1,,,,,,1,0,0,0,0
2017,Lamarcus Joyner,8676,S,3,LA,0,4,0,0,0,0,59.8,,,,,,0,0,0,0,0
2017,Jordan Matthews,8677,WR,1,BUF,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Cyrus Kouandjio,8679,T,3,DEN,0,0,0,1,0,9,60.4,,,,,,0,0,0,0,0
2017,Paul Richardson Jr.,8680,WR,3,SEA,0,5,0,1,0,0,60.4,,,,,,0,0,0,0,0
2017,Stephon Tuitt,8681,DI,11,PIT,0,0,0,0,35,53,59.7,,,,,,0,0,0,0,0
2017,Timmy Jernigan,8683,DI,15,PHI,0,0,5,0,50,0,56.9,,,,,,0,0,0,0,0
2017,Jeremiah Attaochu,8685,ED,4,LAC,1,23,15,2,2,0,43.3,,,,,,0,0,1,0,1
2017,Troy Niklas,8687,TE,11,ARZ,39,1,4,9,0,43,54.1,,59.9,,,,0,0,0,0,0
2017,Jeremy Hill,8690,HB,1,CIN,7,0,0,0,0,0,72.7,,,,,,0,0,0,0,0
2017,Cody Latimer,8691,WR,11,DEN,23,29,41,38,0,0,78.3,,49.6,,,,1,0,4,1,1
2017,Carlos Hyde,8692,HB,2,SF,3,0,0,0,0,0,59.3,,60,,,,0,0,0,0,0
2017,Stanley Jean-Baptiste,8693,CB,1,BLT,6,6,8,5,0,0,86.3,,,,,,0,0,1,0,0
2017,Jack Mewhort,8694,G,5,IND,0,0,0,0,0,20,61.9,,,,,,0,0,0,0,0
2017,Kony Ealy,8695,ED,14,NYJ,0,0,11,0,28,0,59.9,,,,,,0,0,0,0,0
2017,Jarvis Landry,8698,WR,13,MIA,5,2,30,0,1,0,63.1,,59.9,,69.3,,0,0,1,0,0
2017,Justin Britt,8699,C,14,SEA,0,0,0,0,0,58,61.9,,,,,,0,0,0,0,0
2017,Morgan Moses,8701,T,15,WAS,0,0,0,0,0,60,62.4,,,,,,0,0,0,0,0
2017,Dezmen Southward,8703,S,1,CAR,3,6,2,0,0,0,60.8,,,,,,0,0,0,0,0
2017,Charles Sims,8704,HB,8,TB,36,0,0,0,0,0,56.3,,62.8,,,,0,0,0,0,0
2017,Christian Kirksey,8706,LB,16,CLV,0,0,10,1,74,0,60.9,,,,,,0,0,0,0,0
2017,Preston Brown,8708,LB,16,BUF,2,0,9,0,70,0,60.4,,60,,,,0,0,0,0,0
2017,Jay Bromley,8709,DI,14,NYG,0,0,0,0,30,0,58.6,,,,,,0,0,0,0,0
2017,Travis Swanson,8711,C,11,DET,0,0,0,0,0,52,61.8,,,,,,0,0,0,0,0
2017,Spencer Long,8713,C,6,WAS,0,0,0,0,0,28,62.2,,,,,,0,0,0,0,0
2017,Terrence Brooks,8714,S,15,NYJ,76,64,69,81,1,0,55.2,,,,,,0,0,6,0,7
2017,Dexter McDougle,8715,CB,9,NO,27,42,44,31,4,0,60,,,,,,1,0,2,1,1
2017,Gabe Jackson,8716,G,13,OAK,0,0,0,0,0,48,64,,,,,,0,0,0,0,0
2017,Kareem Martin,8719,ED,16,ARZ,8,9,89,86,50,63,53.7,,,,,,2,1,0,1,1
2017,Khyri Thornton,8720,DI,4,NYG,0,0,0,0,16,0,59.3,,,,,,0,0,0,0,0
2017,Phillip Gaines,8722,CB,14,KC,10,13,66,0,52,0,63.4,,,,,,0,0,0,0,1
2017,Will Clarke,8723,ED,15,TB,62,49,46,0,30,0,61.8,,,,,,0,0,1,0,0
2017,Donte Moncrief,8725,WR,2,IND,4,0,0,1,0,0,59.4,,59.6,,,,0,0,0,0,0
2017,Trai Turner,8727,G,13,CAR,0,0,0,0,0,54,64.2,,,,,,0,0,0,0,0
2017,Brandon Linder,8728,C,13,JAX,0,0,0,0,0,61,53,,,,,,1,0,0,0,0
2017,Michael Schofield III,8730,T,15,LAC,3,0,0,0,0,68,62.8,,,,,,0,0,0,0,0
2017,Jerick McKinnon,8731,HB,9,MIN,33,17,15,5,0,0,61.4,,53,,,,0,0,0,0,0
2017,Richard Rodgers,8733,TE,15,GB,43,0,1,11,0,53,69.3,,,,,,0,0,0,0,0
2017,Jaylen Watkins,8736,CB,12,PHI,29,57,52,21,5,0,56.5,,,,,,0,0,0,1,2
2017,Bashaud Breeland,8737,CB,13,WAS,34,24,0,0,24,0,43.4,,59.8,,,,0,0,3,0,0
2017,Bruce Ellington,8741,WR,5,HST,11,0,15,0,0,0,56,,,,64,,0,0,0,0,0
2017,Justin Ellis,8742,DI,15,OAK,0,0,0,0,16,55,87.1,,,,,,0,0,0,0,0
2017,Cassius Marsh,8743,ED,15,SF,46,61,56,45,60,0,66,,,,,,1,0,2,1,2
2017,Ross Cockrell,8744,CB,15,NYG,0,12,56,19,27,0,59.2,,,,,,1,0,1,0,1
2017,Maurice Alexander,8745,S,4,LA,3,12,2,0,17,0,64.1,,,,,,0,0,0,1,0
2017,DaQuan Jones,8747,DI,12,TEN,0,0,1,0,52,56,59.4,,,,,,0,0,0,0,0
2017,Andre Williams,8748,HB,8,LAC,15,47,48,1,0,0,37.8,,,,,,0,0,1,0,2
2017,Aaron Colvin,8749,CB,16,JAX,0,25,38,0,52,0,72.4,,,,,,1,0,1,0,0
2017,Keith McGill,8751,S,13,OAK,60,47,48,59,63,0,69,,61.2,,,,1,1,2,0,1
2017,Martavis Bryant,8753,WR,9,PIT,22,0,0,0,0,0,59.8,,56.3,,,,0,0,0,0,0
